id,duration,mem,cpu
00001ae34a6ad7389eb1c9ade718bdb6d373bd90389a0f46e2e7bb23b9ac891e,120,0.7637113253275554,0.228520138888982
00008c44230137c49ee03f7b952b724134e0ba4197d55b463651f8ef070df360,120,0.6909897446632385,0.49856944444459955
00015cc2ed69a88e49fe3a9c949d73b7bba57828c6948badd1f4cd837a8b307c,120,0.7709864318370819,0.273072048611082
00022df554f460227e55fdd71bcf190390632c1886273250b8a863dd81d8fe4f,120,0.5223279794057211,0.09548888888892376
0002750844c48bc1529f3193bb7f3862d6d3f10265484683d394487cef8c2d1d,120,0.6749104658762614,0.5574100694444104
00032aad95496596efacfc9935755712b89484889d6e1530bd770c9336be7f3e,120,0.7180048088232677,0.10615329861107356
00036ea7babe8c61c6ca5d3837522db1ef566c3625e955626d762bbc2aae1a91,120,0.7384288609027863,0.2564843750000646
0003c41a6eb0c4de3506ff36e725317ed9dd89326663b49a15fdfff11484f50b,120,0.6714923659960429,0.35876284722225843
0004f136127db7694e58437cf0523a7e0d415872cf4f2072e215160db0f01b6b,120,0.6950623194376627,0.5260892361111473
00053d5c03119cc85196d96e28d88333f23bf90f1913f87c6ef7edcfb6dab3e2,120,0.7133971571922302,0.08499670138888173
0005557613a1c7d0383c7801b5d627c5ee109eac2a903735ecb2623e75d5ae0b,120,0.5364291151364644,0.017082118055555384
00061c549dfde6357e8b56910cf974deeff04327e4571b856b466d5f347141aa,120,0.6596251050631206,0.07473173846514773
00073efd9a3fbf6a4b97be547671a09c1dcde27373f6db5e801a6811e9ac1c41,120,0.38993708531061805,0.15335303819447288
0007970e200c51ce4949d995914ddea2f375d7f194bb360aa7a953f8b0fbaf97,120,0.6798014362653096,0.2622819444444677
000888d028623db3cece84da8d68839c898811f03f494906045035cde6abe3aa,120,0.20644691944122312,0.10903467815611896
00090762580323acd7e045055b7640ee6e5f252f2060b31121cf094b463ae7eb,120,0.707380759716034,0.15714548611111237
00092c9a2a739a275430056cad198d3c7a50c69e86d46529ad01892cf4f2b65d,120,0.6389292160669963,0.13974166666668475
000983ba7aabfd25a87300da89f895356a32741e6e9aadb83e18ede70a2408e2,120,0.6336015860239664,0.1593486111111835
000a763ebb504356789821db545e08da457124e7d4f0ee414c49188b5e4de70b,120,0.7708323975404103,0.2880614583333338
000ae361aceef75e6c1a3695184eb8a35f6795a4bcc516497746ee5a357bd0d6,120,0.7055638074874878,0.6177347222221498
000b8dbe779ff3260facb7eb3ac2043135cda1ef605604db6cb8d9161cd8ebf0,120,0.7076994240283966,0.11529982638888109
000cfafadf78747c834a647e109ef1cce9e6b639c1f2cc574f255153b48508c3,120,0.5792849262555441,0.1635298611111486
000db3ef401e07bcb78a1ac81f95be5d613a83d0547f2907b91ccd9724ec982b,120,0.955497431755066,0.11943680555553222
000f8801a26abc701986c2c8f17968aab124f95eca3b3fc74995132d7d105458,120,0.7869744777679444,0.5055967600471873
0012672177d96dff549711a899f4961abd8927cb3244caa03bf9726e748ee283,120,0.6052351593971252,0.10979374999999379
0012a11342ccc46936393759be2fea17637ac8bcaba47f633c8c6bc66b6e1342,120,0.4045741597811381,0.05252942127056895
00130514dbf0ad18c2343a0e1ca43060786319b6266a986985aabfe421e17d11,120,0.657629915078481,0.25286944444446513
00133eb616fd43893d2a08346fd6c09408a5828789388aac8a474d0f9c8994bb,120,0.6346364100774129,0.14467673611110912
0013f14e7c37862510f906990dc3da034e8d5674963685c45ac418f28d31dd12,120,0.5673223872979481,0.028527083333327787
001509f4ad8fdcf100c8869573c36f5cf3001250157f8977accd2ce158f2f6a3,120,0.6606244206428528,0.29660190972227907
001616aafe81aecc405d7669b806134c5a3b8fe97ee60cd11a1ccf1fc05be404,120,0.28309374132018156,0.2127267361111161
001679e4006f05b8d7ad75cc4efcc6f9357397053c5f52fdda14705134cd39ae,120,0.5987102389335632,0.14879965277776738
0017561fd6cf4f9e496af6f598fc324f7e2c0f3217d5f3f592bd691ecc40b4b5,120,0.5235754827658335,0.1906529513888785
00176f98e4c6d20ec3bde0ca1aa1324820507431fe3f7519ff94c50e110daf5b,120,0.7573434551556905,0.13157638888890177
00178f8514e81835e60c42354604060fc47dbf89272ff50b7c264f9fb2dc3f1b,120,0.6810739676157633,0.14645978416071667
001842cde63e676b4382c92b3a0e63f8785f03039404a8e2a38629752c8ed7ed,120,0.6854766209920248,0.17024861111111628
0018a51742c15fa724ef370151b8c70aa54dd5e9b69b54c42f883990b535ce3c,120,0.7015307585398356,0.0445705088797685
001a2dee7564012726b1e9c1baa29072d6c6e3a713550331fb8ce2d7a3219412,120,0.673698079586029,0.038705902777777086
001aaa2c96f669ba30fffe1155409678e5dd69844aa81d657b90c246738f1c7d,120,0.6953179796536764,0.09752222222221055
001c3f7e236f8337c7933b42852586fe725e7fc5a65de36d7b4c1427fb7d9a9e,120,0.6816685199737549,0.2501368055555374
001c8318c77bead4feb50c1f65a6f71ef2a5677cf66e504a2f62f1c8a03a3795,120,0.6590894381205241,0.10872361111111882
001c85eb7a42b2c031054c1dd8defb67930d47bb48fcee1b3059b51ba1f66068,120,0.689125672976176,0.11433055555554646
001cf11fc830bd3d45ac64aafdfbedb8dc73c61ccf6aab766b9cadec4734ea09,120,0.6832210421562195,0.16082094592249946
001d6924de80272d8a9c79b5067d6a2696be2098453b6e9708f1da5902963427,120,0.2056396807564629,0.12748420138888628
001e62667a988c11fb69606dfa9c05993ccc6f1750c7c382749c7ede7ddc5831,120,0.8687174101670583,0.15307916666665627
001e72378267a12e03d9258115c0a2863873ccf949a69043a8e662ac2de35749,120,0.7066250920295716,0.07577343749998056
001f3701b9e7ec86940263375c928f13dca14cca7578196d4137bf84751730f5,120,0.7803503990173339,0.1788076388888617
001f9af500a70382ad540903f0410f31cef6f8e96303412722bbf4ff0e42f9f6,120,0.7900253852208455,0.1038326388889173
001f9c3d65fe75bda0d54a080a9ef26339c5d8fc1bc582af8ec42627dbe1d5e2,120,0.6203594366709392,0.13875347222220924
002142b2a3fc77199329ab8fb23d0cf8cc539b52994be87352dfbe6136a7922c,120,0.5160679697990418,0.08738020833329449
0021519c1c6da84458bc620f13112eff0f0269baf7018d3c6085815d9af9a276,120,0.5134940167268117,0.06276163194444957
002334826db228c5bb257461291cab13a0700a0125f4d92870678ba48eb5514a,120,0.7471510410308838,0.2646623263889664
00234a0f0d30146b3e03ea7e0e9fadb6c21d4b99ae2a4dc2cb9bf9b4cc2e41e2,120,0.7017216165860494,0.17409062499992106
002413e23c9122dcdda6b4c04da9b9120ee188ec43460779e7597ca8a9d49e32,120,0.5853709856669108,0.1685006944443254
0024563b6b1c51538f67c419060d342f132d7b0e014142648407639bc19f3d00,120,0.49321832656860354,0.07256736111115764
0024fc42c4eb974a6a3e8721cec8b0681ed68fd25315f06b47e0240535bc2259,120,0.6149546364943187,0.2919873263888681
00257b082994ba562ea5c5afcb042db345ae2adb89d317901a014d8cef5468d9,120,0.691143520673116,0.07603888888885392
0025f7e3c81ef48b956d2543bcc9710f8f853b56a024892321b7467f6c9bbd98,120,0.61748100121816,0.14043715277777258
002651f1ef0599557fe755cdd4be278c9f9914edc2177a9bdac7bb511247f2e6,120,0.6155166745185852,0.25624687500023147
0026b6ed8bc10d40bc9f5dc341a3a2fa8feefed829eb7c100d4fd6e18d08fda7,120,0.7507799148559571,0.1309404143897896
0026e4a05d079db1985750aa39618e9a36292adbb5a826b9ae6b87705c76dda2,120,0.6757986863454183,0.5553260416662993
00280d3ebf0daedfaabe187501299ec09f44456cec101cb0a58d73b14287aeb5,120,0.42701317071914674,0.04623159722222222
002821ec579b9b1c7e32863361293d4aae432b1375a06e77c70991b9312b7754,120,0.5749696612358093,0.04504340277779391
002850c53a6a49a30f67a82ab5f1ed812f88a9570ad18b98b0714d9cd3791e24,120,0.4785375912984212,0.057542844945345346
0029b76ba03fc4257e4ca31840076fbce70fb210bcf9774fcc51d4b28b1dcd2d,120,0.6865690151850382,0.3115378472222558
002ba5dcb1b224463fa6cf009475e7025b8c22303dadb53491bc77b5f9e0aa7d,120,0.8957146346569062,0.28769066397682724
002bb54d4d59c320c5afc7ba6f42fb0aadd4ead6fa11a7e9e34748d1d26b42bb,120,0.7840238014856974,0.48920729166659943
002cf8dfc9887876d93d9864269e85c7cd4aa52cd3df4da403462a1ee7e32b1f,120,0.5663008868694306,0.17964374999994306
002d2fbdf4960a78b7ce4cd899b087a186d5ac508e2f31265c478599dc1d5662,120,0.8476022938887279,0.36535381944462036
002e19f09913f76aad4440719e0c69fe70b676af36d1e42a3756f04fae0ac6fd,120,0.894245982170105,0.23095590277775446
002eec130d01a52d6887c8db0b1d256902b48abf8479a3659f558780a74d7e1b,120,0.5904484510421752,0.06191840277777774
002f0a1b6c1d29f9ced636cdd5dd1332f52f9bd6104e0ab1c0d97bc4a0d4b706,120,0.7635831594467163,0.1047678819444263
002f23f7bf90fbc32c53a8c687463d2d579f9eda3c28016d5051120e55d701cf,120,0.46105964183807374,0.06093923611068421
002f77c50cec4a3dafa46d95a23ca85d5f7774f1694e137ec82d1ffe73329838,120,0.6160304347674052,0.1303458333332997
002f7f9e2dadbb6008b15b29b717fbf0f195e57dbbf42b29141387ac27f1fb17,120,0.7174352447191874,0.12426874999998186
002fb8b300d3cbd6f779a1b5dcad3cd6cf71f6944ecaf42e3685099611f87984,120,0.8265513896942138,0.13519855486478505
002ff9e72cce9ec109c26082ee89ea8b70e9472d09dc6e5ce9a4a4331e42f718,120,0.8425574660301208,0.3403046875002069
003231a8e929e96a62ba48c9e5a5fef07849d84f8b655107e39ed4d90a409188,120,0.663673218091329,0.23371274428084987
0034c4f3e92231c5abbbf7f4107d4fe1baf6f76722d68b0ffed88ac00497b2e6,120,0.737949687242508,0.27569583333330233
00352bfc9d8260b7c26f56d648328a1128b55b9a077de8d924d953e768a10bf6,120,0.5546471158663432,0.18097986111113434
003656f29fbd472594b8056f5483d2952ac1ef6b9ee4f259a10e6441a3ced013,120,0.6410536368687948,0.2500284722222002
003658a340f69d2560c877dc52020b26eaf7e130c9fc13d04d2655b5299bca7b,120,0.20629662725660533,0.12426284722220667
0038086ddbe43c80613748ec633786cfa4a3c69a89c9c53a5e581da046bd3e34,120,0.642855687936147,0.07869756944441983
003a8fdffb443b72ce98b4af8e41b455e5fcdaffb8907a65a4a97c84810a306f,120,0.6785517811775208,0.13510798611109037
003b4c3fe43f56ef9b599b4ffa1af94aa34e614e9b41c422ab082756d6ac20d7,120,0.7150918742020925,0.08252152777778161
003f8198739f31a02329e1457c6c39b419f1a583deff74893f8384a3fb2f5b1b,120,0.6104905128479003,0.2026841700819756
0041fa177c52b161ba2aa70f3d7ff115ac029c46043c575852e62642d82608db,120,0.508427353700002,0.3458741740478759
0042fc1322adf30316f26b6b222c7a03a31c9a3c7b6fcec2a5104f2ee3cc5944,120,0.5333869059880575,0.14516215277778324
00431e3baf9399d200299c783337f68cdecf07ab5dc4d856fcf896a89b42d657,120,0.5555220007896423,0.04521493055556165
00434305b7f8aab86db25ae396a0a2211480e24f6d03259937e258496a45c727,120,0.8328838586807251,0.29810434027756044
004508bf9e82bd39f3952e7ba80e0a03b6ccb764ba1a1c28c7a397f102739a18,120,0.5744763414065043,0.1611381944444535
00452f3a8f5bd6172e57e84bf3bc746307d1cb5a155fb5a1b863d6acc7526deb,120,0.474153733253479,0.18284148799052324
0047886632b1290c28ffb7d7a63a89730f990fa6a600a1d19447103eb70a6dfd,120,0.6737927834192912,0.13249375000001032
00496996d4564545762f19fcabfecdcaca21fb72b562720ddd0a1f36ffd49058,120,0.5875951846440634,0.3493113516293083
0049ca26a8981ea76621e15803d9754e1d5a97c6e40c78f32e4fd10520c40e3f,120,0.6230668226877848,0.0955235400572934
004a0194d1eb0a56632b4b5dd820dbc09710d442c9408e2a803b27f3b1eea507,120,0.4925838112831116,0.05978472222224805
004ac89ff4a40156eace9a798e8a42cbf2cdb4b48b9ab6627adcdc85aa2441ea,120,0.7134994248549144,0.0933447916666692
004b475d17d9ec1802840b9291e8a6b236cc083e4e3438abae8c7dc4b8a6c402,120,0.7791085501511892,0.09636701388886039
004bd3d744d3af04ac50c240762e1e7c18f01f44905d9ad17f718fa9da7d4789,120,0.7656346122423808,0.12299236111110072
004c23599099b27b740d0b336bb33aceebb34c88708445f4fd595b571d48ca84,120,0.589159365495046,0.07433125000000773
004ca2b47ebf4ec89b6065fce19d04e8b2089c9edefcf874d8538ecb0be7bd85,120,0.6869907220204671,0.5956913194440616
004ce7c039b0c59b92631f6bea0d36a28dfbd37bb973458992cb07c615c22c0e,120,0.498793097337087,0.2959982638888242
004cfce8c7ad614902e99dff5a3a330ab257c6bf2781b03ae08058a1ebe0f1d8,120,0.7878603974978129,0.07630868055556973
004fbefd4f83af4e62bfbb3b5f5838716ce4b6771d510028a51d73f275a195c7,120,0.7133334716161092,0.366802783469949
00504b59d9c3688f03a0e3768bd7aaa2ec56211985a88000d5c22a4e128dc772,120,0.7667893091837565,0.05410659722222182
0050a06a75dde1cc9471ed057c83842d11779b99ff95afda7c5c1d846df62161,120,0.4809937357902527,0.07305960519512016
0050ac6468c2079c24ddbb0589dea97a46db7a5c266b0f15f3f3dec937703047,120,0.8757025301456451,0.25489184027777
00527a5af605b9656e26149ec0330178fd9d584669296047fbc3f70d2cc98fb4,120,0.7250047087669372,0.3173861395719801
005305436d551048a2f54f6d3a602b82f8cc28a3103ffb3a95cc2801a1c2f46c,120,0.6962758461634319,0.09868333333336822
0053656ee3f5adf72c15a67d364585bdf02d6bd76be5f2320166e19a7a3bb7c1,120,0.6862290223439534,0.3014666666666097
00542e6bbb77d4678bf489024e199801591ecc8f482ea17c8cd362f5d1c89a6f,120,0.6859292467435201,0.5995802083326917
0054346008a0981d02bd47ac02c84768133d5d9e78865417392f7893bd36dc44,120,0.5930236220359802,0.2730802083332996
005445e31b70db39a8c5cd2bd664be4f98e21b68685f71653b8e2d9de66f3726,120,0.20735503302680117,0.11524517943351639
0054a5a0ffbdf9218d7be4716423b35068a39613a098a49dc9118e139a79013b,120,0.6456444064776102,0.18230416666664595
0055ec5053e83108e5f6c5351bf825662040e22b13221c48cedd636b34a077f8,120,0.7074179251988729,0.1390562500000103
0057c693a1f92b3b482496974cc70ec26aaa45f91e8f1cd97515edafce83fa7e,120,0.6137700557708741,0.19041736111109558
0058bc8593e802cdee5ad9f141de5ace14009a43206aa2f9a0b62b688642fe52,120,0.47321789264678954,0.0643350694444638
00595f87318609b364d1a49ba4584d426ef205c417da0603c38530032c8df6e7,120,0.8289252042770385,0.2648621527776898
00599ff15972ac6f2a6d9a13355b427733556ab43bb897c543d2023a19b79f4e,120,0.7782482186953227,0.13997534722219113
0059afa029c58514ac45b721eccdc12878e10845c0e1ae3d0d5a3b7e6390e635,120,0.7639098087946574,0.08025018784152538
005a2ec01e138124dd0adea26cfc293a6c1a90600757a12bb1b3158081162b3b,120,0.6127259314060212,0.2872436646174762
005abfa93cfe13760dd04a40d6c2e7c2656678899ef8c3dec80e9936edab5d59,120,0.697921899954478,0.5341906249999818
005b671cf4f4d49f70b042f023645310af206ccf11595a19848697474777cbd4,120,0.5979936599731446,0.15575625000004134
005b7aacd4ebc9af2c8c7000c1c54b7948143fc427c9e0c38d7820e634ea7138,120,0.5627844333648682,0.18366180555558656
005ddf60c4625a2204663f2717ed7e7e83fcb5867070d8dda65d07b706238652,120,0.8375242074330648,0.27544184027782953
0060165e32ec882fd2594293b75b3972bc241c28a827888c801fb12068b43c99,120,0.6112849752108256,0.22782465277770012
006074ce0efd8ec7c6fd9d58f2315fa003e8ed5be5a3ee9d40ebaefcf339546e,120,0.7613913059234619,0.07367395833328673
00612efe38a6dd3e146beafd7ef562b3ecb5dc6d9d0f8147f955f2342b56b70d,120,0.3565201918284098,0.03521388888889401
006172a95caa61fa7942dfe31208680fdd098ba7e3a6c2300012e516caf9dd44,120,0.767540180683136,0.2533069444443875
00628403fce2253868e70ee6918d8fe7cc88f52949aa83858ef6143f9da94942,120,0.46382952531178795,0.03073472222221118
0063dea81b5911d5ad09f1017de5334db60ee5c491f701453f414c05572cdf9b,120,0.6290779113769531,0.32795697116871453
0063fa76bc381610878a9859d5002989f2bff5a4278ec4c867f11c6ac4a339ea,120,0.607236631711324,0.18380978309948978
00641df60e21922e25fb052986270d0b62250c73d6fafe8ae9132a71a02464dc,120,0.6065879344940186,0.3269409722221705
0064bdca5a2bfd5d41e495a3428f0b0ac4168e06ac0e48fc34f4abbd57c946e4,120,0.6266860802968343,0.08305381944443471
00667a56239e837c30739d931157c85d14778cf408a94b47f4aa81e44782b806,120,0.6085714221000671,0.21365034722218598
00670c464bfe35dc94ee50fb46e688e36d40effe34dcae2186eb74ef8bf94e25,120,0.6451955397923788,0.3005291666669978
0067376d6561b755192e1ac92dac81a8180eae688b1f90ae5e2bb622b0f5411d,120,0.5379423658053081,0.06424027777781395
0067f7c319ea27498d18a66de70c90ad5ca34aa257f35c23780acb43ddd8989f,120,0.7481343507766723,0.13057880806010533
00682f39fc2030ed96e04ca00c3cfe1f39750c2b55598706a5c28ef5a160f620,120,0.6380486925443013,0.15352986111108394
0068f1411818d9fa84de66931ce4ea195d45436433a886cbfbb7d514693f144d,120,0.5183544198671977,0.10918472222222485
006bb29685d9187f20053e7924546c959558432eb1d712b851ef68a2c7325136,120,0.6560314337412516,0.28000034722227907
006bbe29fdd521a3fe3e374bec04a4b80425c1fa63e9ba286f1ccafb8b00faab,120,0.7066193103790284,0.10896608693388782
006bf0e2003d5ace48781339fc6e443a1244c8c24e25979d0b08d79f43b2237e,120,0.6140106022357941,0.10895659722222056
006c3a8536ed612b4542a7f46a8c40bec972e5ab7eae8f959a7b085301947b2a,120,0.38502944111824033,0.07249427083394641
006cb2291b6507e8e71b4ebd0b02336513fb0b9287e498215113cbb0f818aeae,120,0.6140318433443706,0.16591999629524626
006cb9cfe6600b145627ea62012ab7ec712e9645d35e997e71bdc32f5d0ed3db,120,0.5583463311195374,0.15881631346286618
006cfd8a0207c9776c6b6ea002b69d15992981f7239b986243ac2e8ecb98f894,120,0.7129055500030518,0.10324097222221701
006d0b4859d5921c9d44cebb32afdef3cb621e8f9b023946275f2424812d0ea1,120,0.42505602836608886,0.062373920417708596
006df831eb95f043a2a78d975bb981eb3d6462c0f4b21f451720e8cd9115e165,120,0.7286879420280457,0.10624340277779586
007008f8f8baeeaa37dde7b217771253d863961330b858a621c772b8411b91b7,120,0.6570980628331502,0.10940763888888691
0070840915c4e29f8a86e3e9802db15d9c885f076df25f91e47459fe7992333d,120,0.4565261920293172,0.0702781249999922
0070debc1e5dac0e0777135bd65ce26958227c0f63be0356db38bab7b86df314,120,0.7974245329697927,0.31722795138892246
0072c6bf03c801265d001176c5cac2c4735094b07b9309e29eed664b5ffd907f,120,0.6851801395416259,0.32851597222224677
0073b4a3748b222be26a5da0885c8a17018ebb29d5911576380c6ffbec08014f,120,0.6071275909741719,0.19774848019130306
0073bc1b6d9cd797c024d4188b33feae5702c5071bedfa54259931f52d1629ef,120,0.5475763956705729,0.11696319444441336
0074c2fadb947f780814a243fa03d441cab0d5c17dff8da47ba745dde1ba451c,120,0.7769229173660278,0.14221388888907513
0078941e67330b0e4b6cab0cd22e80cf96828c3693539843c3c0ce6b76ba11de,120,0.7202645321687062,0.08468802083333783
0079a23df17aa093bb4307b6c40742272153e49e9924a1e10d105a88fa212954,120,0.6962091247240703,0.05649340277705854
007a5bd19e9ac15789735aa71aa2c3c415ac3706f788d26dc0c0f321d7b0363f,120,0.5747297763824463,0.05993159722223123
007a6927dacb97859287eca6a8c0844a6f4b5513d6f57874edca79b46048771e,120,0.6081733703613281,0.2383152777777933
007a9e3265ff00fe070cba2a4fda634dc6180189dadc4b5e6e13fe6c4d0c59f5,120,0.6645773728688558,0.22479390667931415
007ab6704257ee1f6fd8528f8f886e6f0605e053f57a0fc606e563dc8d0cd3ef,120,0.6641319036483765,0.17100381944444956
007abd556bf43e6db9c4705874dd67b93a4bdbe0229729fa4da04a6ff8553b75,120,0.7411942481994629,0.24992673611119642
007bdf78b05943650205628b881845423be28c63e596c2828f8219630795832e,120,0.6842718283335368,0.5345177083333127
007c04176e61587c395c4b12a90c3b9314a635d651b1e01b82aa29d919019d2b,120,0.7300834655761719,0.3696909722221122
007d640fe60718e3d66f6ba04450d593ab70ded867a3f1bf62f49ed836dc784b,120,0.8927959382534028,0.23461059027778294
007ebe16ac6e8ec2767a7e8922907ace389dae793c11cabc2215d03d814acb05,120,0.7481870333353678,0.29605034722215756
007f243f9ac64689c594516ce6db5681f8b1693c3610fbb04a0e0a12a9e4b054,120,0.8731604615847269,0.1766876736111266
007f687f46868741039d59a398b94f0860309e921d5d8e101382ec05c9679ce8,120,0.736046044031779,0.1436590277778062
007f97d14a172912d5e6265b58723397340b4ae5f036ba8c11fa94c22d97bcc1,120,0.6605862180391947,0.10404184027778678
00806938631c454843935c7f8021d540aa0d30682d482316a6a4c7cec018b67f,120,0.3236691097418467,0.09119930555557296
008080a7fc938cba1fd2fac4ca8df95ffc799109df0123f1f0e546b738a0bdfa,120,0.5656922360261282,0.18141458333359975
00808785afe5c801d4e346a2373df387bea6ebc682d74d5208458cc728bd444e,120,0.6072562456130981,0.1599008142693699
00811e67d74398f5651c1050fd7d1786a95549be17eaf96de20e49017ea28616,120,0.761081600189209,0.09192986111111366
008179483e2d64beb03c3ddcbc20b98389b0076abaae7c2e6dc3d3e5f22728c1,120,0.4410050948460897,0.033653819444443754
00825d366204b079bd08e51b9f2d6579f1565423a63e5c0cb7174ec5cc2dbb35,120,0.7473523954550425,0.22231597222226102
00844db10afd38d2a3d7af1a6559de9b4c70f7dc6d9a45947c7d5df0955b3507,120,0.44666802883148193,0.04308090277777772
0085471c3a57961041d5404058f21b4e36e2738674cf38678d8d127f6fa60777,120,0.7412908871968588,0.1758515625000129
00867e168ee2abf4ab58ad18a4cd5383fc0c66cf11d79cc9ff54f2b9a167dee6,120,0.7151957710584005,0.15975451388891085
00876bbd55caa74769c3ddc380648fdb85e40a7aad4c6c562cafc1abe4966d2d,120,0.542523064215978,0.2472322916666356
00882dff1172607ad1c908d9dd4f379239b880c9cab56059ebadc046f07b8198,120,0.8009089330832163,0.1723907986112236
00883032f9ca2929a8518cd4de38cb1948e8db5832303f3ada0ed28f7b99ee90,120,0.4725459655125936,0.11302187500000092
0089960de730027b087b0f06c278cd485527e939b8339f0ccc9aa940591aa8d1,120,0.7790292302767435,0.1814232638889613
008a4bd035315f7a40b67210bcfefc760f87586c794df50897d8b4d828e6b308,120,0.7445192495981853,0.2781128472222351
008b6500406b4b20aae87b2c4e91eb71e950b6dc4989b6168213c3fb8492dc8e,120,0.7350761890411377,0.13073631429253366
008c00486d8fcd15cc9dd0d08c4fcd1a73dc2ccbbf8dbe49bf19758c21e6db5d,120,0.5723886489868164,0.06166773997791859
008c0ab246a418fa697aea467b46fce94fc62b7031896d6ad9d14439e3702bd5,120,0.7137646516164143,0.16994513888891857
008c8f932b37aa799ff4bf74e10c33b6c4fba9ef5bda87caa1455c5342b5a2f7,120,0.7202416817347209,0.15534166666672614
008cc9ee420c113c8619ec582d5c209467f3524a2d4a437c19c616c5cf3a7d0b,120,0.7499533096949259,0.13293368055556326
008d79105dc258a4082f18a9f3a631c6bfd7ad2b21f127e444bc6fd9d66c6034,120,0.8550075928370158,0.18219479166669766
008dd5c2d751b6adfe7223c10efcb999c197c5613a2e25f612be4443a3e56bca,120,0.7843184153238932,0.10925954861110461
008eec12cc4c11cfb34b34189f23a6e0317b0be0720420bcff1a6610f16d7fe5,120,0.5974387089411418,0.28991249999995083
00905293f384667082c4292579ee178bf3e9b7b1100783dd3a001e77b5b9a5d1,120,0.7659090399742127,0.22408761442211877
0090872dc815df7f4ae6d2748a14229b9ed6d276090d157f81e55c15e7b4527c,120,0.613036568959554,0.2813170138888785
00909b22154b877abc6e11400bd1f5ac8c70a40e3635eb772e557b2a58bab962,120,0.8216691891352336,0.21420381944445474
0091937f28451c3db1ab7a3ab28b5ba0c454e8e82218d294a322098809134b45,120,0.5061599055926005,0.05629236111110202
0091d4451f99393f0a7e2fbd1ec9690c13963779b6a62fbc798a80404dfa62b7,120,0.6263664801915486,0.19217152777777094
00923486df384d01573abd1a1c6f805e9d3fd904ac6250176d8e5a4cdb777ca4,120,0.6768590847651164,0.09733263888900785
00925355d62622704e17d1e237b53317ef3c3d6ca6739996e021cae9eeed99d0,120,0.5163236657778422,0.07352812499991458
00937228dc4cc7caf9bf72974da9f05627bf741ee750a7d84195d21773729e8a,120,0.6809056321779887,0.02569560913626408
0098871928770dcafe541533e6527f0b735da9d60ba72e103a0be85bb3ca24cf,120,0.663228440284729,0.30877000452631453
